event_time,session_id,student_id,course_id,language,level,event_type,question,answer_length,stt_time,llm_time,tts_time,total_time,kpi_ok,subject,chapter_idx,section_idx,confidence,interruptions
2026-04-02T14:50:01.309242,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,3,0.0,0
2026-04-02T14:50:02.183707,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,4,0.0,0
2026-04-02T14:50:02.913128,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,5,0.0,0
2026-04-02T14:50:03.675033,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,6,0.0,0
2026-04-02T14:50:04.425548,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,7,0.0,0
2026-04-02T14:50:04.793963,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,8,0.0,0
2026-04-02T14:50:04.977307,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,9,0.0,0
2026-04-02T14:50:05.156838,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,10,0.0,0
2026-04-02T14:50:05.334606,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,11,0.0,0
2026-04-02T14:50:05.525583,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,12,0.0,0
2026-04-02T14:50:05.716658,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,13,0.0,0
2026-04-02T14:50:05.903235,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,14,0.0,0
2026-04-02T14:50:06.099398,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,15,0.0,0
2026-04-02T14:50:06.347257,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,16,0.0,0
2026-04-02T14:50:06.590596,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,17,0.0,0
2026-04-02T14:50:07.393014,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,18,0.0,0
2026-04-02T14:50:07.766628,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,19,0.0,0
2026-04-02T14:50:07.946504,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,20,0.0,0
2026-04-02T14:50:08.148640,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,21,0.0,0
2026-04-02T14:50:08.349970,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,22,0.0,0
2026-04-02T14:50:08.534380,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,23,0.0,0
2026-04-02T14:50:08.730550,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,24,0.0,0
2026-04-02T14:50:08.935678,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,25,0.0,0
2026-04-02T14:50:09.130609,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,26,0.0,0
2026-04-02T14:50:09.313789,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,27,0.0,0
2026-04-02T14:50:09.500098,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,28,0.0,0
2026-04-02T14:50:09.686088,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,29,0.0,0
2026-04-02T14:50:09.878161,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,30,0.0,0
2026-04-02T14:50:10.072959,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,31,0.0,0
2026-04-02T14:50:10.245950,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,32,0.0,0
2026-04-02T14:50:10.440797,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,33,0.0,0
2026-04-02T14:52:19.703807,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,32,0.0,0
2026-04-02T14:52:34.432500,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,31,0.0,0
2026-04-02T14:52:34.589098,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,30,0.0,0
2026-04-02T14:52:34.788487,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,29,0.0,0
2026-04-02T14:52:34.961730,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,28,0.0,0
2026-04-02T14:52:35.132097,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,27,0.0,0
2026-04-02T14:52:35.306992,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,26,0.0,0
2026-04-02T14:52:35.514237,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,25,0.0,0
2026-04-02T14:52:35.714991,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,24,0.0,0
2026-04-02T14:52:35.944200,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,23,0.0,0
2026-04-02T14:52:36.134698,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,22,0.0,0
2026-04-02T14:52:36.372129,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,21,0.0,0
2026-04-02T14:52:37.287090,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,20,0.0,0
2026-04-02T14:52:37.725471,5a3ad141-d873-412b-a54b-472834a24a1d,,5c497a43-6b3f-481d-93d2-c95e21c77d80,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,19,0.0,0
2026-04-02T15:12:46.975242,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T15:12:48.753224,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,1,0.0,0
2026-04-02T15:12:49.883572,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,2,0.0,0
2026-04-02T15:12:50.427034,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,3,0.0,0
2026-04-02T15:12:50.642798,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,4,0.0,0
2026-04-02T15:12:50.816263,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,5,0.0,0
2026-04-02T15:12:50.995576,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,6,0.0,0
2026-04-02T15:12:51.162957,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,7,0.0,0
2026-04-02T15:12:51.387254,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,8,0.0,0
2026-04-02T15:12:51.922836,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,9,0.0,0
2026-04-02T15:12:52.142303,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,10,0.0,0
2026-04-02T15:12:52.383910,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,11,0.0,0
2026-04-02T15:12:52.613182,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,12,0.0,0
2026-04-02T15:12:52.952059,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,13,0.0,0
2026-04-02T15:12:53.113926,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,14,0.0,0
2026-04-02T15:12:53.328276,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,15,0.0,0
2026-04-02T15:12:53.488361,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,16,0.0,0
2026-04-02T15:12:53.684298,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,17,0.0,0
2026-04-02T15:12:53.904370,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,18,0.0,0
2026-04-02T15:12:54.143090,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,19,0.0,0
2026-04-02T15:12:54.372194,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,20,0.0,0
2026-04-02T15:12:54.930210,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,21,0.0,0
2026-04-02T15:12:57.317116,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,22,0.0,0
2026-04-02T15:12:57.836894,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,23,0.0,0
2026-04-02T15:12:58.016322,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,24,0.0,0
2026-04-02T15:12:58.233733,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,25,0.0,0
2026-04-02T15:12:58.523581,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,26,0.0,0
2026-04-02T15:12:58.739646,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,27,0.0,0
2026-04-02T15:12:59.385899,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,28,0.0,0
2026-04-02T15:12:59.879264,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,29,0.0,0
2026-04-02T15:13:00.329532,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,30,0.0,0
2026-04-02T15:13:00.933049,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,31,0.0,0
2026-04-02T15:13:01.333178,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,32,0.0,0
2026-04-02T15:13:01.790223,293acad0-ac51-4413-b222-a28935489566,,d8d54560-b5e4-41e6-9fa0-de61da2d5fe2,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,33,0.0,0
2026-04-02T15:14:31.298931,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T15:14:38.411367,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,1,0.0,0
2026-04-02T15:14:42.848714,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,2,0.0,0
2026-04-02T15:14:46.974793,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,3,0.0,0
2026-04-02T15:14:47.974624,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,4,0.0,0
2026-04-02T15:14:49.084911,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,5,0.0,0
2026-04-02T15:14:49.950598,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,6,0.0,0
2026-04-02T15:14:50.728758,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,7,0.0,0
2026-04-02T15:14:51.647023,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,8,0.0,0
2026-04-02T15:15:05.415478,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,7,0.0,0
2026-04-02T15:15:06.086752,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,6,0.0,0
2026-04-02T15:15:06.668537,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,5,0.0,0
2026-04-02T15:15:06.951072,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,4,0.0,0
2026-04-02T15:15:07.170382,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,3,0.0,0
2026-04-02T15:15:07.462736,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,2,0.0,0
2026-04-02T15:15:07.658939,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,1,0.0,0
2026-04-02T15:15:07.905849,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T15:15:08.164055,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T15:15:08.464318,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T15:15:08.681291,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T15:15:09.657316,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,1,0.0,0
2026-04-02T15:15:09.854160,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,2,0.0,0
2026-04-02T15:15:10.085806,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,3,0.0,0
2026-04-02T15:15:10.295230,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,4,0.0,0
2026-04-02T15:15:10.516791,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,5,0.0,0
2026-04-02T15:15:10.715308,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,6,0.0,0
2026-04-02T15:15:10.920200,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,7,0.0,0
2026-04-02T15:15:11.135229,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,8,0.0,0
2026-04-02T15:15:13.496108,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,7,0.0,0
2026-04-02T15:15:13.674446,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,6,0.0,0
2026-04-02T15:15:13.851925,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,5,0.0,0
2026-04-02T15:15:14.014782,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,4,0.0,0
2026-04-02T15:15:14.190679,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,3,0.0,0
2026-04-02T15:15:14.403275,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,2,0.0,0
2026-04-02T15:15:14.599804,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,1,0.0,0
2026-04-02T15:15:14.785580,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T15:15:14.963143,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T15:15:15.161938,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T15:15:15.383890,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T15:15:15.579194,293acad0-ac51-4413-b222-a28935489566,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T15:25:33.215560,9e946ac7-fb73-46da-b520-40f1a010d207,,e88de965-88c1-414e-a2cf-29c8c2f81c8a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T15:36:35.410807,0cf12079-2b44-42a4-b3aa-ab0f232b0285,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T15:42:56.406548,91a9b6f5-14e5-4da6-a29a-d6f09f24f050,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T15:42:58.478014,91a9b6f5-14e5-4da6-a29a-d6f09f24f050,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,1,0.0,0
2026-04-02T15:42:59.575888,91a9b6f5-14e5-4da6-a29a-d6f09f24f050,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,2,0.0,0
2026-04-02T15:43:00.485721,91a9b6f5-14e5-4da6-a29a-d6f09f24f050,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,3,0.0,0
